version,base version,scenario,test case,timestamp,duration,base duration,relative duration
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-25T16:05:39.6395002Z,55.3189889,58.1212172,95.17864828887308
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-142722b,2023-03-25T16:05:39.6395002Z,42.9944726,34.6848925,123.95734713607662
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-142722b,2023-03-25T16:05:39.6395002Z,33.6546758,33.0581711,101.804409258442
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-142722b,2023-03-25T16:05:39.6395002Z,9.7379921,8.058962,120.83432208763362
8.0.100-preview.4.23174.9,7.0.100,warmup,Orleans-eda972a,2023-03-25T16:02:58.0495336Z,29.0796822,27.6098996,105.32338987570967
8.0.100-preview.4.23174.9,7.0.100,arctic,Orleans-eda972a,2023-03-25T16:02:58.0495336Z,25.2562352,23.6742346,106.68237274289747
8.0.100-preview.4.23174.9,7.0.100,cold,Orleans-eda972a,2023-03-25T16:02:58.0495336Z,18.702235,17.045236,109.7211854385589
8.0.100-preview.4.23174.9,7.0.100,force,Orleans-eda972a,2023-03-25T16:02:58.0495336Z,7.5446213,7.0889199,106.42836153360966
8.0.100-preview.4.23174.9,7.0.100,noop,Orleans-eda972a,2023-03-25T16:02:58.0495336Z,5.8571065,5.1182914,114.43479947233955
8.0.100-preview.4.23174.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-25T16:12:37.7102162Z,105.6298556,333.4091303,31.68175253777686
8.0.100-preview.4.23174.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-25T16:12:37.7102162Z,94.5403659,102.8496539,91.92093732461262
8.0.100-preview.4.23174.9,7.0.100,cold,NuGetClient-win-d76a117,2023-03-25T16:12:37.7102162Z,85.4729369,91.621182,93.28949379849738
8.0.100-preview.4.23174.9,7.0.100,force,NuGetClient-win-d76a117,2023-03-25T16:12:37.7102162Z,15.2060055,14.9451823,101.74519918703166
8.0.100-preview.4.23174.9,7.0.100,noop,NuGetClient-win-d76a117,2023-03-25T16:12:37.7102162Z,10.581604,9.9673499,106.16266215355799
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T00:07:12.1356459Z,94.205,87.2522378,107.96857751194548
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T00:07:12.1356459Z,63.1484689,63.6787947,99.16718618419453
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T00:07:12.1356459Z,47.7710183,47.4060621,100.76985133089129
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T00:07:12.1356459Z,49.9132864,50.1045471,99.61827676115249
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T00:07:12.1356459Z,19.2754875,18.3220179,105.20395518225098
8.0.100-preview.4.23174.9,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-26T00:04:26.8462394Z,24.8952206,24.7470505,100.59873842339312
8.0.100-preview.4.23174.9,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-26T00:04:26.8462394Z,23.8092181,21.8937241,108.74905516873667
8.0.100-preview.4.23174.9,6.0.400,cold,OrchardCore-5dbd92c,2023-03-26T00:04:26.8462394Z,20.6076459,18.8124574,109.54255184120709
8.0.100-preview.4.23174.9,6.0.400,force,OrchardCore-5dbd92c,2023-03-26T00:04:26.8462394Z,13.320251,11.6914365,113.93168837721524
8.0.100-preview.4.23174.9,6.0.400,noop,OrchardCore-5dbd92c,2023-03-26T00:04:26.8462394Z,10.218436,8.2812382,123.39261053981035
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-26T00:06:17.9927641Z,71.4069764,72.4342321,98.58180908360869
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-26T00:06:17.9927641Z,52.6908343,49.0018463,107.528263276888
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-142722b,2023-03-26T00:06:17.9927641Z,41.2009439,38.9725872,105.71775409357478
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-142722b,2023-03-26T00:06:17.9927641Z,36.1789058,37.5166975,96.43414322382722
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-142722b,2023-03-26T00:06:17.9927641Z,10.4032412,9.2225576,112.80212768744322
8.0.100-preview.4.23174.9,7.0.100,warmup,Orleans-eda972a,2023-03-26T00:03:42.7708516Z,20.6610972,20.1839583,102.36395107891201
8.0.100-preview.4.23174.9,7.0.100,arctic,Orleans-eda972a,2023-03-26T00:03:42.7708516Z,17.8940569,17.4038046,102.8169260185787
8.0.100-preview.4.23174.9,7.0.100,cold,Orleans-eda972a,2023-03-26T00:03:42.7708516Z,15.1392456,13.4554725,112.51366758023546
8.0.100-preview.4.23174.9,7.0.100,force,Orleans-eda972a,2023-03-26T00:03:42.7708516Z,5.4165434,4.8927562,110.70536071263881
8.0.100-preview.4.23174.9,7.0.100,noop,Orleans-eda972a,2023-03-26T00:03:42.7708516Z,4.1310009,3.6003524,114.73879334700683
8.0.100-preview.4.23174.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-26T00:12:40.5142149Z,129.808918,223.0249081,58.20377602926585
8.0.100-preview.4.23174.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-26T00:12:40.5142149Z,124.5530679,119.1747252,104.51298938677982
8.0.100-preview.4.23174.9,7.0.100,cold,NuGetClient-win-d76a117,2023-03-26T00:12:40.5142149Z,122.2220701,115.1779086,106.11589634299021
8.0.100-preview.4.23174.9,7.0.100,force,NuGetClient-win-d76a117,2023-03-26T00:12:40.5142149Z,19.1235246,18.4506939,103.64664171248323
8.0.100-preview.4.23174.9,7.0.100,noop,NuGetClient-win-d76a117,2023-03-26T00:12:40.5142149Z,12.2829098,11.4801291,106.99278460204773
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T08:06:30.8170741Z,90.345616,80.0324749,112.8861954011621
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T08:06:30.8170741Z,59.284304,55.4353912,106.9430605912275
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T08:06:30.8170741Z,51.7053373,49.7794135,103.86891621372757
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T08:06:30.8170741Z,54.9108908,53.8184524,102.02985844312387
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T08:06:30.8170741Z,21.2757786,20.0405075,106.16387134906637
8.0.100-preview.4.23174.9,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-26T08:04:25.3167021Z,39.0009404,32.8893722,118.58219780795937
8.0.100-preview.4.23174.9,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-26T08:04:25.3167021Z,31.699188,26.6781465,118.82080338677201
8.0.100-preview.4.23174.9,6.0.400,cold,OrchardCore-5dbd92c,2023-03-26T08:04:25.3167021Z,26.4863123,23.7443832,111.54769562512787
8.0.100-preview.4.23174.9,6.0.400,force,OrchardCore-5dbd92c,2023-03-26T08:04:25.3167021Z,19.6681265,17.06072,115.28309766528024
8.0.100-preview.4.23174.9,6.0.400,noop,OrchardCore-5dbd92c,2023-03-26T08:04:25.3167021Z,14.958446,12.5809185,118.89788491992854
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-26T08:05:53.5373732Z,82.3783438,74.3133894,110.85262624288268
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-26T08:05:53.5373732Z,50.9588708,48.1623888,105.80636066789111
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-142722b,2023-03-26T08:05:53.5373732Z,45.5982426,45.3710621,100.50071673327656
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-142722b,2023-03-26T08:05:53.5373732Z,42.8320947,44.3200097,96.64279179974999
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-142722b,2023-03-26T08:05:53.5373732Z,12.8325253,11.075746,115.86149862952797
8.0.100-preview.4.23174.9,7.0.100,warmup,Orleans-eda972a,2023-03-26T08:03:03.3173338Z,19.5713803,20.4974015,95.48225076237104
8.0.100-preview.4.23174.9,7.0.100,arctic,Orleans-eda972a,2023-03-26T08:03:03.3173338Z,18.6028671,17.9095622,103.87114376252033
8.0.100-preview.4.23174.9,7.0.100,cold,Orleans-eda972a,2023-03-26T08:03:03.3173338Z,14.6682372,14.4932596,101.20730329014462
8.0.100-preview.4.23174.9,7.0.100,force,Orleans-eda972a,2023-03-26T08:03:03.3173338Z,5.9071334,5.3637581,110.13049600428475
8.0.100-preview.4.23174.9,7.0.100,noop,Orleans-eda972a,2023-03-26T08:03:03.3173338Z,4.3473798,3.8330702,113.41769321104529
8.0.100-preview.4.23174.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-26T08:12:15.8460299Z,112.7627966,225.2522922,50.06066553137612
8.0.100-preview.4.23174.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-26T08:12:15.8460299Z,109.8210154,105.2856545,104.30767222898348
8.0.100-preview.4.23174.9,7.0.100,cold,NuGetClient-win-d76a117,2023-03-26T08:12:15.8460299Z,100.2359083,97.2534992,103.06663423376338
8.0.100-preview.4.23174.9,7.0.100,force,NuGetClient-win-d76a117,2023-03-26T08:12:15.8460299Z,19.5031194,18.3691487,106.17323490881208
8.0.100-preview.4.23174.9,7.0.100,noop,NuGetClient-win-d76a117,2023-03-26T08:12:15.8460299Z,13.2360577,12.2318175,108.21006526626154
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T16:05:35.3255522Z,86.6574607,76.7106366,112.9666817287239
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T16:05:35.3255522Z,60.6603176,57.2355474,105.98364190712711
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T16:05:35.3255522Z,53.1248569,48.0656037,110.52572486466035
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T16:05:35.3255522Z,49.8004496,53.1025046,93.78173397870201
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-26T16:05:35.3255522Z,19.6958289,19.5412339,100.79112199767486
8.0.100-preview.4.23174.9,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-26T16:02:54.4872494Z,27.9074921,23.2709878,119.92396859062424
8.0.100-preview.4.23174.9,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-26T16:02:54.4872494Z,24.0236238,21.3760551,112.38567494149096
8.0.100-preview.4.23174.9,6.0.400,cold,OrchardCore-5dbd92c,2023-03-26T16:02:54.4872494Z,21.3024048,18.5068499,115.1055145262728
8.0.100-preview.4.23174.9,6.0.400,force,OrchardCore-5dbd92c,2023-03-26T16:02:54.4872494Z,13.9131593,12.5798308,110.59893826234928
8.0.100-preview.4.23174.9,6.0.400,noop,OrchardCore-5dbd92c,2023-03-26T16:02:54.4872494Z,10.81174,8.7124716,124.09498126800207
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-26T16:04:33.9505200Z,71.2856433,65.5150438,108.8080525712783
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-26T16:04:33.9505200Z,43.8684699,43.5508478,100.72931324198011
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-142722b,2023-03-26T16:04:33.9505200Z,42.7267213,40.4671128,105.58381446970932
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-142722b,2023-03-26T16:04:33.9505200Z,33.3535244,33.3696646,99.95163211799257
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-142722b,2023-03-26T16:04:33.9505200Z,9.6932687,8.3155593,116.56785010239781
8.0.100-preview.4.23174.9,7.0.100,warmup,Orleans-eda972a,2023-03-26T16:02:29.8614798Z,20.7635404,20.2267605,102.6538105298671
8.0.100-preview.4.23174.9,7.0.100,arctic,Orleans-eda972a,2023-03-26T16:02:29.8614798Z,18.6603645,18.0854884,103.17865952682817
8.0.100-preview.4.23174.9,7.0.100,cold,Orleans-eda972a,2023-03-26T16:02:29.8614798Z,15.089585,14.1099816,106.94262705487864
8.0.100-preview.4.23174.9,7.0.100,force,Orleans-eda972a,2023-03-26T16:02:29.8614798Z,5.8920009,5.3632237,109.85931651517724
8.0.100-preview.4.23174.9,7.0.100,noop,Orleans-eda972a,2023-03-26T16:02:29.8614798Z,4.4944597,3.9003722,115.23155918299284
8.0.100-preview.4.23174.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-26T16:13:37.0062986Z,118.5349324,340.5054985,34.81145911656989
8.0.100-preview.4.23174.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-26T16:13:37.0062986Z,115.8757933,117.0242014,99.01865760563952
8.0.100-preview.4.23174.9,7.0.100,cold,NuGetClient-win-d76a117,2023-03-26T16:13:37.0062986Z,105.1873798,101.2811682,103.85679951112571
8.0.100-preview.4.23174.9,7.0.100,force,NuGetClient-win-d76a117,2023-03-26T16:13:37.0062986Z,21.1701851,20.9936887,100.84071171351607
8.0.100-preview.4.23174.9,7.0.100,noop,NuGetClient-win-d76a117,2023-03-26T16:13:37.0062986Z,14.9273881,14.1421919,105.55215348195071
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T00:07:33.0624109Z,85.8996106,87.3700325,98.31701802331366
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T00:07:33.0624109Z,56.1617224,88.4582997,63.48948893486362
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T00:07:33.0624109Z,49.7418251,47.5297656,104.65405093434757
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T00:07:33.0624109Z,47.1706021,47.8215366,98.63882562903677
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T00:07:33.0624109Z,19.5253216,18.4250439,105.97164221681992
8.0.100-preview.4.23174.9,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-27T00:06:57.3595606Z,62.4522107,56.1459992,111.23180919362818
8.0.100-preview.4.23174.9,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-27T00:06:57.3595606Z,29.3388131,124.8066244,23.507416566263608
8.0.100-preview.4.23174.9,6.0.400,cold,OrchardCore-5dbd92c,2023-03-27T00:06:57.3595606Z,25.843083,23.2618026,111.0966482021475
8.0.100-preview.4.23174.9,6.0.400,force,OrchardCore-5dbd92c,2023-03-27T00:06:57.3595606Z,18.4827917,16.0030457,115.49546284180141
8.0.100-preview.4.23174.9,6.0.400,noop,OrchardCore-5dbd92c,2023-03-27T00:06:57.3595606Z,14.6501931,11.6632211,125.61018070728333
8.0.100-preview.4.23174.9,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-27T00:06:54.3630196Z,93.5317509,84.9469285,110.10610101105658
8.0.100-preview.4.23174.9,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-27T00:06:54.3630196Z,59.382912,60.5773248,98.02828400900265
8.0.100-preview.4.23174.9,6.0.400,cold,LargeAppCPM64-142722b,2023-03-27T00:06:54.3630196Z,45.9785929,40.8363173,112.59240778795694
8.0.100-preview.4.23174.9,6.0.400,force,LargeAppCPM64-142722b,2023-03-27T00:06:54.3630196Z,42.1221031,40.7187705,103.44640219429021
8.0.100-preview.4.23174.9,6.0.400,noop,LargeAppCPM64-142722b,2023-03-27T00:06:54.3630196Z,12.631089,10.0508763,125.67151980569096
8.0.100-preview.4.23174.9,7.0.100,warmup,Orleans-eda972a,2023-03-27T00:03:58.0413266Z,23.3715643,21.1398243,110.5570413846817
8.0.100-preview.4.23174.9,7.0.100,arctic,Orleans-eda972a,2023-03-27T00:03:58.0413266Z,19.8340818,19.8761444,99.78837646198625
8.0.100-preview.4.23174.9,7.0.100,cold,Orleans-eda972a,2023-03-27T00:03:58.0413266Z,15.3943437,13.9753909,110.15322440819884
8.0.100-preview.4.23174.9,7.0.100,force,Orleans-eda972a,2023-03-27T00:03:58.0413266Z,5.7198805,5.0099646,114.17007816781779
8.0.100-preview.4.23174.9,7.0.100,noop,Orleans-eda972a,2023-03-27T00:03:58.0413266Z,4.3434305,3.6528605,118.90491027511179
8.0.100-preview.4.23174.9,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-27T00:12:25.9991023Z,101.8249249,259.3665187,39.25908610346784
8.0.100-preview.4.23174.9,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-27T00:12:25.9991023Z,98.1015682,104.5811958,93.80421351043684
8.0.100-preview.4.23174.9,7.0.100,cold,NuGetClient-win-d76a117,2023-03-27T00:12:25.9991023Z,90.2744294,89.0874695,101.332353367608
8.0.100-preview.4.23174.9,7.0.100,force,NuGetClient-win-d76a117,2023-03-27T00:12:25.9991023Z,15.0789174,14.997277,100.54436815429895
8.0.100-preview.4.23174.9,7.0.100,noop,NuGetClient-win-d76a117,2023-03-27T00:12:25.9991023Z,10.5512996,10.1086113,104.379318650822
8.0.100-preview.4.23176.5,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T08:06:18.8708669Z,81.8978491,75.478674,108.50462092113595
8.0.100-preview.4.23176.5,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T08:06:18.8708669Z,57.1907117,56.6458086,100.96194778301744
8.0.100-preview.4.23176.5,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T08:06:18.8708669Z,47.631935,47.0507561,101.23521691928772
8.0.100-preview.4.23176.5,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T08:06:18.8708669Z,46.2043092,47.8883954,96.48331044309745
8.0.100-preview.4.23176.5,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T08:06:18.8708669Z,18.7648755,18.2267549,102.95236646870146
8.0.100-preview.4.23176.5,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-27T08:06:56.6537212Z,26.3523511,235.6540395,11.182643487000357
8.0.100-preview.4.23176.5,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-27T08:06:56.6537212Z,22.9575482,24.9130901,92.1505445845917
8.0.100-preview.4.23176.5,6.0.400,cold,OrchardCore-5dbd92c,2023-03-27T08:06:56.6537212Z,21.361712,18.6864113,114.31682444022839
8.0.100-preview.4.23176.5,6.0.400,force,OrchardCore-5dbd92c,2023-03-27T08:06:56.6537212Z,12.5793795,11.5877159,108.55788671864141
8.0.100-preview.4.23176.5,6.0.400,noop,OrchardCore-5dbd92c,2023-03-27T08:06:56.6537212Z,9.8366153,7.920937,124.18499604276614
8.0.100-preview.4.23176.5,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-27T08:08:35.5323785Z,95.8426469,274.6995356,34.88999232949559
8.0.100-preview.4.23176.5,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-27T08:08:35.5323785Z,50.2760861,51.5007381,97.6220690320553
8.0.100-preview.4.23176.5,6.0.400,cold,LargeAppCPM64-142722b,2023-03-27T08:08:35.5323785Z,37.4403837,36.7488053,101.88190716502012
8.0.100-preview.4.23176.5,6.0.400,force,LargeAppCPM64-142722b,2023-03-27T08:08:35.5323785Z,33.6694253,33.1953969,101.4279943735211
8.0.100-preview.4.23176.5,6.0.400,noop,LargeAppCPM64-142722b,2023-03-27T08:08:35.5323785Z,9.630565,8.2007989,117.43447336575952
8.0.100-preview.4.23176.5,7.0.100,warmup,Orleans-eda972a,2023-03-27T08:03:09.1439199Z,21.9263707,20.0215014,109.51411815699296
8.0.100-preview.4.23176.5,7.0.100,arctic,Orleans-eda972a,2023-03-27T08:03:09.1439199Z,20.4114938,18.6962758,109.17411584182986
8.0.100-preview.4.23176.5,7.0.100,cold,Orleans-eda972a,2023-03-27T08:03:09.1439199Z,16.9090782,15.7849563,107.12147616145127
8.0.100-preview.4.23176.5,7.0.100,force,Orleans-eda972a,2023-03-27T08:03:09.1439199Z,6.9805928,6.3854171,109.32085861705103
8.0.100-preview.4.23176.5,7.0.100,noop,Orleans-eda972a,2023-03-27T08:03:09.1439199Z,5.127221,4.6111669,111.19139929634731
8.0.100-preview.4.23176.5,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-27T08:11:45.8923790Z,113.8013629,213.5376943,53.29333693194233
8.0.100-preview.4.23176.5,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-27T08:11:45.8923790Z,109.0350501,109.6309311,99.45646635121939
8.0.100-preview.4.23176.5,7.0.100,cold,NuGetClient-win-d76a117,2023-03-27T08:11:45.8923790Z,105.1969752,97.0301074,108.41683887489954
8.0.100-preview.4.23176.5,7.0.100,force,NuGetClient-win-d76a117,2023-03-27T08:11:45.8923790Z,20.2920101,19.9514102,101.70714699655665
8.0.100-preview.4.23176.5,7.0.100,noop,NuGetClient-win-d76a117,2023-03-27T08:11:45.8923790Z,13.9785049,13.4196297,104.16460969858208
8.0.100-preview.4.23176.5,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T16:06:41.6810782Z,105.7921104,95.9747173,110.2291451084066
8.0.100-preview.4.23176.5,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T16:06:41.6810782Z,72.133313,70.5379162,102.26175776936263
8.0.100-preview.4.23176.5,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T16:06:41.6810782Z,55.0009525,59.1666399,92.95939839233628
8.0.100-preview.4.23176.5,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T16:06:41.6810782Z,62.3630013,63.7644884,97.80208837996418
8.0.100-preview.4.23176.5,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-03-27T16:06:41.6810782Z,24.3536495,23.2634247,104.68643294811189
8.0.100-preview.4.23176.5,6.0.400,warmup,OrchardCore-5dbd92c,2023-03-27T16:03:45.0236108Z,37.1048687,30.7887191,120.51449292023322
8.0.100-preview.4.23176.5,6.0.400,arctic,OrchardCore-5dbd92c,2023-03-27T16:03:45.0236108Z,35.0079644,30.0383742,116.5441383974769
8.0.100-preview.4.23176.5,6.0.400,cold,OrchardCore-5dbd92c,2023-03-27T16:03:45.0236108Z,26.0405694,23.8874745,109.0134890567858
8.0.100-preview.4.23176.5,6.0.400,force,OrchardCore-5dbd92c,2023-03-27T16:03:45.0236108Z,17.5748435,16.5087514,106.45773913586221
8.0.100-preview.4.23176.5,6.0.400,noop,OrchardCore-5dbd92c,2023-03-27T16:03:45.0236108Z,13.8818556,12.0673017,115.03694815221202
8.0.100-preview.4.23176.5,6.0.400,warmup,LargeAppCPM64-142722b,2023-03-27T16:04:32.1708727Z,69.662124,62.5842245,111.3093987447268
8.0.100-preview.4.23176.5,6.0.400,arctic,LargeAppCPM64-142722b,2023-03-27T16:04:32.1708727Z,42.7176133,45.4678885,93.95117017584838
8.0.100-preview.4.23176.5,6.0.400,cold,LargeAppCPM64-142722b,2023-03-27T16:04:32.1708727Z,40.8819611,36.7261755,111.31559587520896
8.0.100-preview.4.23176.5,6.0.400,force,LargeAppCPM64-142722b,2023-03-27T16:04:32.1708727Z,35.6215962,36.4134122,97.82548255667179
8.0.100-preview.4.23176.5,6.0.400,noop,LargeAppCPM64-142722b,2023-03-27T16:04:32.1708727Z,10.1708449,8.7889239,115.72343799677228
8.0.100-preview.4.23176.5,7.0.100,warmup,Orleans-eda972a,2023-03-27T16:02:29.1998613Z,22.1197989,19.4692322,113.61413060757475
8.0.100-preview.4.23176.5,7.0.100,arctic,Orleans-eda972a,2023-03-27T16:02:29.1998613Z,18.0512533,17.6246366,102.42057019206854
8.0.100-preview.4.23176.5,7.0.100,cold,Orleans-eda972a,2023-03-27T16:02:29.1998613Z,16.3882575,14.7403221,111.17977876480734
8.0.100-preview.4.23176.5,7.0.100,force,Orleans-eda972a,2023-03-27T16:02:29.1998613Z,5.9679991,5.2347316,114.00773823819353
8.0.100-preview.4.23176.5,7.0.100,noop,Orleans-eda972a,2023-03-27T16:02:29.1998613Z,4.4577968,3.8638435,115.37208481658223
8.0.100-preview.4.23176.5,7.0.100,warmup,NuGetClient-win-d76a117,2023-03-27T16:11:31.7358500Z,127.5932707,218.2476957,58.4625969546949
8.0.100-preview.4.23176.5,7.0.100,arctic,NuGetClient-win-d76a117,2023-03-27T16:11:31.7358500Z,141.9645589,115.568245,122.84045578437224
8.0.100-preview.4.23176.5,7.0.100,cold,NuGetClient-win-d76a117,2023-03-27T16:11:31.7358500Z,106.6522382,118.3608278,90.10771568801076
